,Product,Review,Rating
612,Mobile phone,"In this mobile google dilar is already installed , this is bad thing",1
613,Mobile phone,Amazing phone..... Camera is also decent. Clicks good picture in day time. Battery life is very good even in high usage it last upto 24 hours and more. I'm totally satisfied with this purchase 😁 And most importantly it's my second Motorola phone.,5
614,Mobile phone,K good,3
615,Mobile phone,Good,5
616,Mobile phone,If you use this Mobile for calling it's not for you. And also you're not able to make concal as it's hang every time. I buy this Mobile in last year November month. And I use very rare . Only for watching movies in Netflix.  No other use for this Mobile.  I have read many feedback about this Mobile camera. That is very low quality camera.,1
617,Mobile phone,Good mobile phone,5
618,Mobile phone,Good,3
619,Mobile phone,"😭 DON'T BUY THIS PRODUCT. VERY MUCH PROBLEM. NOT UPDATES AND ALL, BY NAME IT IS STOCK ANDROID, NO ANDROID 12 AND FORGET ABOUT 13! REGRET NOW, DON'T BUY ANY MOTO PHONE PLEASE 🙏",1
620,Mobile phone,Overall good phone.,4
621,Mobile phone,WORST BATTERY LIFE.,1
622,Mobile phone,Best mobile phone,5
623,Mobile phone,Ok it's good product,4
624,Mobile phone,Best,5
625,Mobile phone,Don't waste money!!!,2
626,Mobile phone,Nice phone but improvement in phone camera softwarep,4
627,Mobile phone,Nice product,5
628,Mobile phone,"Battery backup is good, can last up to 2 days with continuous use. Charging watts is 20 which can be better to decrease the charging time. Camera as mentioned is 108 MP which is not at all behaves like 108 MP. Picture quality is okay. Rest Moto UI is always ease of use and comfortable for all age groups.",3
629,Mobile phone,Battery backup is not go5,1
630,Mobile phone,Dirty camera,1
631,Mobile phone,"Camera quality 108MB not good as compare to other mobiles and please do not buy this phone if there are children's are in your hone, mobile not working properly in one fall. Speakers not so good.",3
632,Mobile phone,Good phone without any junk pre added apps Performance is good,5
633,Mobile phone,My mobile display problem and speakar problem,1
634,Mobile phone,"Sound, outlook, Battery Backups are very good... But I'm not satisfied with the cameras.. it's not 108 megapixel",3
635,Mobile phone,Good but very expensive inthis range it's not ok boycott Flipkart,1
636,Mobile phone,It's the best phone guys.. especially camera n pic quality is superb. Use gcam u will see the difference.,5
637,Mobile phone,"Phone is good, but it is little expensive, Battery is good, performace is also good. Size of phone is Big.",4
638,Mobile phone,"I am Moto lover since the existing of cell phone i am using Motorola mobiles. It has excellent features, we can't find a phone which matches to Moto in this price range.  After usage of phone i found one major draw back i.e. camera.  The quality of photos never represents 108 mega pixel. Camera should improve alot.  Phone brightness need to improve. Need to use full brightness on sunlight where as my old phone moto G5 splus is far better then moto g60",4
639,Mobile phone,Nice one 🙂,5
640,Mobile phone,"Little bit of heating issue, but worth every penny that a customer spent on the device. Make sure moto has good service centre near the customer",4
641,Mobile phone,All performance are good.,5
642,Mobile phone,Earphones 🎧 connectivity is very poor... Mobile could not read earphones either wired or wireless.....,2
643,Mobile phone,Best mobile best price,4
644,Mobile phone,Westage of money,1
645,Mobile phone,A dependable phone. Display and battery is upto mark. Slightly heavy to carry but okay. Performance wise also good. No lags.,5
646,Mobile phone,Phone is started to hang after 6 month of light usage... Please don't buy it....By just looking it's prize.....,2
647,Mobile phone,Battery performance is average and sound quality is also average.,3
648,Mobile phone,Very good phone,5
649,Mobile phone,Very nice 👍,5
650,Mobile phone,Good,4
651,Mobile phone,"I didn't like this phone, it hangs a lot and I didn't like performance of this phone also...",2
652,Mobile phone,Good,5
653,Mobile phone,Good,5
654,Mobile phone,Absolutely wonderful phone in this price segment. Mind blowing...superb One of the best camera and processor.,4
655,Mobile phone,Osmm phone,4
656,Mobile phone,Very nice,5
657,Mobile phone,Good 😊,5
658,Mobile phone,Great phone so far,5
659,Mobile phone,Great product. But i recommend you to not to buy it's 4gb variant. Buy 6 gb or 8gb. Overall great battery. Great samoled display. Performance is so good. Camara may disappoint you. But in the price range of Near 15000 it's value for money.,4
660,Mobile phone,Good,5
661,Mobile phone,Goodu,5
662,Mobile phone,Best phone for mid range,5
663,Mobile phone,Very nice product,5
664,Mobile phone,"Mobile is very good and value for money, received with good condition",5
665,Mobile phone,Best set,5
666,Mobile phone,Good product,4
667,Mobile phone,Camera quality too bad,3
668,Mobile phone,Very good phone,5
669,Mobile phone,Hang problem,1
670,Mobile phone,On this perice range it is best phone,5
671,Mobile phone,After 15day used speaker problem,1
672,Mobile phone,Good,5
673,Mobile phone,Best in class,5
674,Mobile phone,Phone is awesome but camera is not upto the mark,5
675,Mobile phone,Super,5
676,Mobile phone,Amazing product,5
677,Mobile phone,Ok,3
678,Mobile phone,Best RealMi.,5
679,Mobile phone,Superb quality,5
680,Mobile phone,Worst....,1
681,Mobile phone,Very👍👍👍👍👍👍 good,5
682,Mobile phone,Good product,5
683,Mobile phone,Super mobile performance is good all,5
684,Mobile phone,Cool,4
685,Mobile phone,It is so good,5
686,Mobile phone,Ok,3
687,Mobile phone,"Best 4g smartphone with 2+1 card slot and impressive amoled display, good camera also.",4
688,Mobile phone,Very good,5
689,Mobile phone,Best Phone,5
690,Mobile phone,Very good product,5
691,Mobile phone,"After 10 days my review for this Device i.e. Realme 8 Most useful device and most budget ful Device or this phone camera are also so good as my experience till now with different devices......at last I want to say ,this phone give us full service that I am accepting. ..  And most interesting part is this phone give me full satisfaction.......  Thanks to Realme 8 Advisor's / Creating such type of product to the public...",5
692,Mobile phone,superb mobile,5
693,Mobile phone,Very nice Phone,5
694,Mobile phone,Good,5
695,Mobile phone,Good product,4
696,Mobile phone,Display is good light and handy phone but camera suks,3
697,Mobile phone,Good product,4
698,Mobile phone,"I Got it in sale for 12249, Great Display, Good Performance, Decent Cameras,Value For Money atleast for me.",5
699,Mobile phone,Very good smartphone 💞💞💞💞💞💞💞💞,5
700,Mobile phone,Best phone,5
701,Mobile phone,Good,5
702,Mobile phone,Okkk,3
703,Mobile phone,Vare good mobile,5
704,Mobile phone,Good mobile,4
705,Mobile phone,Good,5
706,Mobile phone,Superb Phone 📱👍🏻,4
707,Mobile phone,Nice,5
708,Mobile phone,Camera so good fast charging nice,5
709,Mobile phone,Not working condition,1
710,Mobile phone,Nice,5
711,Mobile phone,Good,5
712,Mobile phone,"Value of money, performance is good, camera quality super, battery backup excellent, screen super excellent.",4
713,Mobile phone,Very good phone,5
714,Mobile phone,Great 👍👍👍,5
715,Mobile phone,Battery draining so fast,3
716,Mobile phone,Good,4
717,Mobile phone,Good,5
718,Mobile phone,"Rear camera is not good , front camera is good",3
719,Mobile phone,Very good ☺️,5
720,Mobile phone,Nice,4
721,Mobile phone,Choosing it because of amoled screen... Not much good as i expected... PPI was not good. Pixel visibility easily catch my eyes.. My realme 2 pro was much better in ppi.,4
722,Mobile phone,Good,4
723,Mobile phone,Looking good. But back panel scratchebel by some dust. Because of case. So 3.5 out of 5.,4
724,Mobile phone,Good,5
725,Mobile phone,Nice product,4
726,Mobile phone,Nice mobile thanks Flipkart,4
727,Mobile phone,Camera is decent.... Worthy price.... Overall good....,4
728,Mobile phone,Better than iphone12,5
729,Mobile phone,Display is Awesome no doubt but camera is average. Go for it if it is available in offer.,4
730,Mobile phone,Good product,4
731,Mobile phone,Nice looking,5
732,Mobile phone,It's is a absolutely worth purchase for me Overall this phone is the performance beast in the budget. All things are well and fine in this phone including box and delivery i am thankful to Flipkart fir this product #Gaurav bajetha,5
733,Mobile phone,Good,4
734,Mobile phone,Superb,5
735,Mobile phone,overall a super product of realme in all specifications,5
736,Mobile phone,Nice mobile,5
737,Mobile phone,Good quality,5
738,Mobile phone,Good,4
739,Mobile phone,Nic,5
740,Mobile phone,Nice...,5
741,Mobile phone,Ok,3
742,Mobile phone,Display is best this phone realme 8 Battery pickup is average and camera best Looking at good phone.,4
743,Mobile phone,Value for money,5
744,Mobile phone,Good 👍👍👍,5
745,Mobile phone,Good mobile.everyone should buy it if your range lies between 12k-15k,5
746,Mobile phone,Reamle 8 very good mobile,5
747,Mobile phone,Good product,5
748,Mobile phone,Hot camera,4
749,Mobile phone,Camera good,5
750,Mobile phone,Nice,5
751,Mobile phone,"Bill was torned🤦 , into two pieces",2
752,Mobile phone,Camara performance is very poor,1
753,Mobile phone,NicE,5
754,Mobile phone,"Overall very good budget smartphone,black looks great.Good front camera.A light weight phone easy to carry.Feel good at hand.",5
755,Mobile phone,Nice phone light and thin phone,5
756,Mobile phone,"Bettrey back is not good, otherwise phone is good",4
757,Mobile phone,Nice,5
758,Mobile phone,Nice,5
759,Mobile phone,Excellent 👌👌,5
760,Mobile phone,Good phone,5
761,Mobile phone,Osm,5
762,Mobile phone,Everything good under this range. Fingerprint reader is bit slow . Slightly disappointing finger unlock . Everything else is fab.,5
763,Mobile phone,Nice product,5
764,Mobile phone,Nice Product,5
765,Mobile phone,Cemera improve kre realme update se plz,1
766,Mobile phone,Fantastic,5
767,Mobile phone,"Phone is good , battery also best , storage good 👍👍",4
768,Mobile phone,Good enough,5
769,Mobile phone,Awesome best in budget. Superb charging speed and beautiful amoled display.,5
770,Mobile phone,awasome mobile,5
771,Mobile phone,value for money product within this price range,4
772,Mobile phone,"First real me phone, I liked ui and storage 128 perform excellent no heating issue. In offer i got for 12k",5
773,Mobile phone,Good product at reasonable price.,5
774,Mobile phone,Osm,5
775,Mobile phone,good,4
776,Mobile phone,The best and the display is amazing 😍,5
777,Mobile phone,Camera should have been better,4
778,Mobile phone,Good Product Love it,4
779,Mobile phone,Awesome,5
780,Mobile phone,Super phone camera best,5
781,Mobile phone,Very nice product,4
782,Mobile phone,Excilent,5
783,Mobile phone,Good,5
784,Mobile phone,Good,3
785,Mobile phone,Nice,5
786,Mobile phone,Nice,5
787,Mobile phone,Nice phone but price not good,4
788,Mobile phone,Nice phone 👌👌👌👌,5
789,Mobile phone,Nice camera quality nice design,4
790,Mobile phone,Worst camera,1
791,Mobile phone,Wonderful just go for it😍😍😍😍,5
792,Mobile phone,Cemra nice battery average display osm,4
793,Mobile phone,I'M USING THIS PHONE FROM LAST 8 MONTHS AND THE PERFORMANCE IS TILL AMAZING ....❤️  CAMERA :- AWESOME BATTERY:- RUN FULL DAY PERFORMANCE:- PRETTY FAST SCROLLING:- REFRESH RATE IS 60 HRTZ BUT IT IS FAST SOUND ;- SO GOOD  FINALLY THE PRODUCT IS SO GOOD ...⚡💕,5
794,Mobile phone,Very nice product. I realy like you. Camera is very nice. So I suggest. This mobile is very nice.,5
795,Mobile phone,Nice mobile worth buying,4
796,Mobile phone,Wonderful,5
797,Mobile phone,Design - 4/5 Camera - 2/5 - Worst - felt like there is no camera Display - 4.5/5 - Only reason to go this phone Performance - 3/5 Weight Distribution - 4/5 Compatibility - 4/5 Build Material - 3/5 Heating - too much,3
798,Mobile phone,all good for normal user,5
799,Mobile phone,Nice product,5
800,Mobile phone,Very good product in this price,4
801,Mobile phone,Good,5
802,Mobile phone,Camera is not so good but it is nice... Battery is awesome.. and 30 w fast charging is good in comparison to redmi phones..it is light weight.. performance is good..smooth display..🤗😇,4
803,Mobile phone,Super smooth mobile and good performence,5
804,Mobile phone,Good,3
805,Mobile phone,Best mobile in this price.,4
806,Mobile phone,Nice,4
807,Mobile phone,Very good,5
808,Mobile phone,No 1 phone 📱 realme best quality brand phone thanks 👍 realme & Flipkart 🤗🤭,5
809,Mobile phone,Camera is very very bad... Useless camera it's not a 64mp..it's work as 48mp.. In realme mobiles this mobile has worst camera.. All are good.. but camera,3
810,Mobile phone,Superb,5
811,Mobile phone,Nice... value for money 🤑🤑,4
812,Mobile phone,Good Phone,5
813,Mobile phone,Really good,4
814,Mobile phone,Good,5
815,Mobile phone,Super phone,5
816,Mobile phone,Best phone in this price range..,5
817,Mobile phone,"Nice product,Camera is awesome,gaming performance is very powerful,",5
